ref_area.label,indicator.label,source.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Netherlands,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2016,9.52,,,Repository: Eurostat special tabulation
Netherlands,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2017,9.3,,,Repository: Eurostat special tabulation
Netherlands,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2018,9.23,,,Repository: Eurostat special tabulation
Netherlands,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2019,9.04,,,Repository: Eurostat special tabulation
Netherlands,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2020,8.97,,,Repository: Eurostat special tabulation
Norway,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2010,9.46,,,Repository: Eurostat special tabulation
Norway,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2011,9.4,,,Repository: Eurostat special tabulation
Norway,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2012,9.25,,,Repository: Eurostat special tabulation
Norway,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2013,8.79,,,Repository: Eurostat special tabulation
Norway,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2014,8.7,,,Repository: Eurostat special tabulation
Norway,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2015,8.61,,,Repository: Eurostat special tabulation
Norway,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2016,8.26,,,Repository: Eurostat special tabulation
Norway,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2017,8.05,,,Repository: Eurostat special tabulation
Norway,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2018,7.73,,,Repository: Eurostat special tabulation
Norway,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2019,7.71,,,Repository: Eurostat special tabulation
Norway,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2020,7.68,,,Repository: Eurostat special tabulation
Nepal,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2017,15.13,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Nauru,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HIES - Household Income and Expenditure Survey,2013,0.52,Unreliable,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
New Zealand,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Household Labour Force Survey,2010,11.57,,,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
New Zealand,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Household Labour Force Survey,2011,11.48,,,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
New Zealand,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Household Labour Force Survey,2012,11.39,,,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
New Zealand,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Household Labour Force Survey,2013,11.25,,,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
New Zealand,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Household Labour Force Survey,2014,10.9,,,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
New Zealand,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Household Labour Force Survey,2015,11.19,,,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
New Zealand,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Household Labour Force Survey,2016,9.91,,,
New Zealand,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Household Labour Force Survey,2017,9.91,,,
New Zealand,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Household Labour Force Survey,2018,9.58,,,
New Zealand,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Household Labour Force Survey,2019,9.13,,,
New Zealand,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Household Labour Force Survey,2020,9.23,,,
Oman,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2020,10.7,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts | Age coverage - maximum age: 65 years old
Oman,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),PC - General Census of Population Housing & Establishment,2010,5.63,,,Data reference period: December
Pakistan,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2010,13.51,,,Repository: ILO-STATISTICS - Micro data processing
Pakistan,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2011,13.92,,,Repository: ILO-STATISTICS - Micro data processing
Pakistan,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2013,14.32,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Pakistan,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2014,14.33,,,Repository: ILO-STATISTICS - Micro data processing
Pakistan,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2015,15.52,,,Repository: ILO-STATISTICS - Micro data processing
Pakistan,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2016,15.34,,,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old
Pakistan,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2018,16.23,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Panama,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Encuesta de Mercado Laboral,2010,8.28,,,Data reference period: August | Population coverage: Excluding institutional population
Panama,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Encuesta de Mercado Laboral,2011,6.97,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Encuesta de Mercado Laboral,2012,6.87,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Encuesta de Mercado Laboral,2013,7.71,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Encuesta de Mercado Laboral,2014,7.37,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Encuesta de Mercado Laboral,2015,7.69,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Encuesta de Mercado Laboral,2016,7.33,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Encuesta de Mercado Laboral,2017,7.35,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Encuesta de Mercado Laboral,2018,7.6,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Encuesta de Mercado Laboral,2019,7.54,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Encuesta de Mercado Laboral,2020,9.04,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Peru,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Nacional de Hogares,2010,10.37,,,Repository: ILO-STATISTICS - Micro data processing
Peru,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Nacional de Hogares,2011,9.89,,,Repository: ILO-STATISTICS - Micro data processing
Peru,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Nacional de Hogares,2012,10.24,,,Repository: ILO-STATISTICS - Micro data processing
Peru,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Nacional de Hogares,2013,9.97,,,Repository: ILO-STATISTICS - Micro data processing
Peru,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Nacional de Hogares,2014,9.31,,,Repository: ILO-STATISTICS - Micro data processing
Peru,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Nacional de Hogares,2015,9.18,,,Repository: ILO-STATISTICS - Micro data processing
Peru,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Nacional de Hogares,2016,9.3,,,Repository: ILO-STATISTICS - Micro data processing
Peru,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Nacional de Hogares,2017,9.16,,,Repository: ILO-STATISTICS - Micro data processing
Peru,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Nacional de Hogares,2018,8.86,,,Repository: ILO-STATISTICS - Micro data processing
Peru,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Nacional de Hogares,2019,8.7,,,Repository: ILO-STATISTICS - Micro data processing
Peru,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Nacional de Hogares,2020,8.13,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2010,8.23,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2011,8.09,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2012,8.28,,,Repository: ILO-STATISTICS - Micro data processing
